Linux 6.6.23 (eternity1) 	05/24/25 	_x86_64_	(40 CPU)

01:56:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:56:20        all      2.20      0.00      0.63      0.70      0.00     96.47
01:56:20          0      1.01      0.00      0.00      0.00      0.00     98.99
01:56:20          1     38.00      0.00      6.00      0.00      0.00     56.00
01:56:20          2      1.01      0.00      0.00      0.00      0.00     98.99
01:56:20          3      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20          4      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20          5      2.00      0.00      1.00      0.00      0.00     97.00
01:56:20          6      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20          7      1.98      0.00      0.00      0.00      0.00     98.02
01:56:20          8      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20          9      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         10      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         11      1.00      0.00      2.00      7.00      0.00     90.00
01:56:20         12      5.05      0.00      0.00      0.00      0.00     94.95
01:56:20         13      1.00      0.00      0.00      0.00      0.00     99.00
01:56:20         14      3.00      0.00      3.00      1.00      0.00     93.00
01:56:20         15     22.77      0.00      3.96      0.00      0.00     73.27
01:56:20         16      0.00      0.00      1.01      1.01      0.00     97.98
01:56:20         17      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         18      0.00      0.00      1.01      0.00      0.00     98.99
01:56:20         19      1.01      0.00      1.01      4.04      0.00     93.94
01:56:20         20      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         21      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         22      0.99      0.00      0.00      0.00      0.00     99.01
01:56:20         23      1.00      0.00      1.00      0.00      0.00     98.00
01:56:20         24      1.00      0.00      1.00      0.00      0.00     98.00
01:56:20         25      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         26      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         27      0.00      0.00      1.00      0.00      0.00     99.00
01:56:20         28      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         29      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         30      0.00      0.00      1.00      0.00      0.00     99.00
01:56:20         31      0.00      0.00      1.00      0.00      0.00     99.00
01:56:20         32      8.08      0.00      1.01     11.11      0.00     79.80
01:56:20         33      0.00      0.00      0.00      2.00      0.00     98.00
01:56:20         34      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         35      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         36      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         37      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         38      0.00      0.00      0.00      0.00      0.00    100.00
01:56:20         39      0.00      0.00      0.00      0.00      0.00    100.00

01:56:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:56:21        all      1.80      0.00      0.48      0.00      0.00     97.72
01:56:21          0      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21          1      1.00      0.00      1.00      0.00      0.00     98.00
01:56:21          2      0.00      0.00      1.00      0.00      0.00     99.00
01:56:21          3      3.96      0.00      0.00      0.00      0.00     96.04
01:56:21          4      0.99      0.00      0.00      0.00      0.00     99.01
01:56:21          5      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21          6      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21          7      0.99      0.00      0.00      0.00      0.00     99.01
01:56:21          8      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21          9      0.00      0.00      1.00      0.00      0.00     99.00
01:56:21         10      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         11      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         12     46.46      0.00      9.09      0.00      0.00     44.44
01:56:21         13      1.00      0.00      1.00      0.00      0.00     98.00
01:56:21         14      0.00      0.00      1.00      0.00      0.00     99.00
01:56:21         15      2.00      0.00      0.00      0.00      0.00     98.00
01:56:21         16      0.99      0.00      0.00      0.00      0.00     99.01
01:56:21         17      8.00      0.00      1.00      0.00      0.00     91.00
01:56:21         18      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         19      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         20      0.00      0.00      1.00      0.00      0.00     99.00
01:56:21         21      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         22      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         23      3.03      0.00      0.00      0.00      0.00     96.97
01:56:21         24      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         25      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         26      0.00      0.00      0.00      0.00      0.00    100.00
01:56:21         27      1.00      0.00      0.00      0.00      0.00     99.00
01:56:21         28      0.00      0.00      1.00      0.00      0.00     99.00
