Linux 6.6.23 (eternity2) 	05/24/25 	_x86_64_	(40 CPU)

01:43:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:43:17        all      2.00      0.00      0.73      0.70      0.00     96.57
01:43:17          0      0.00      0.00      1.01      4.04      0.00     94.95
01:43:17          1      4.04      0.00      2.02     10.10      0.00     83.84
01:43:17          2      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17          3      0.00      0.00      0.99      0.00      0.00     99.01
01:43:17          4      0.00      0.00      1.00      0.00      0.00     99.00
01:43:17          5      2.97      0.00      2.97      6.93      0.00     87.13
01:43:17          6      0.00      0.00      1.00      0.00      0.00     99.00
01:43:17          7      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17          8      0.98      0.00      2.94      4.90      0.00     91.18
01:43:17          9      2.02      0.00      1.01      0.00      0.00     96.97
01:43:17         10      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         11      0.00      0.00      1.00      1.00      0.00     98.00
01:43:17         12      0.00      0.00      1.01      0.00      0.00     98.99
01:43:17         13      0.99      0.00      0.99      0.00      0.00     98.02
01:43:17         14      2.00      0.00      0.00      0.00      0.00     98.00
01:43:17         15      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         16      8.00      0.00      1.00      0.00      0.00     91.00
01:43:17         17     12.24      0.00      1.02      0.00      0.00     86.73
01:43:17         18      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         19      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         20      8.00      0.00      0.00      0.00      0.00     92.00
01:43:17         21      0.00      0.00      0.99      0.00      0.00     99.01
01:43:17         22      0.00      0.00      0.99      0.00      0.00     99.01
01:43:17         23      0.00      0.00      0.99      0.00      0.00     99.01
01:43:17         24      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         25      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         26      0.00      0.00      0.00      1.01      0.00     98.99
01:43:17         27      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         28      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         29      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         30      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         31      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         32      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         33      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         34      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         35      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         36      0.00      0.00      0.00      0.00      0.00    100.00
01:43:17         37     36.36      0.00      6.06      0.00      0.00     57.58
01:43:17         38      0.99      0.00      1.98      0.00      0.00     97.03
01:43:17         39      2.02      0.00      0.00      0.00      0.00     97.98

01:43:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:43:18        all      1.78      0.00      0.50      0.00      0.00     97.72
01:43:18          0     38.38      0.00      6.06      0.00      0.00     55.56
01:43:18          1      5.00      0.00      1.00      0.00      0.00     94.00
01:43:18          2      0.00      0.00      1.00      0.00      0.00     99.00
01:43:18          3      0.00      0.00      1.00      0.00      0.00     99.00
01:43:18          4      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18          5      0.00      0.00      1.00      0.00      0.00     99.00
01:43:18          6      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18          7      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18          8      3.00      0.00      1.00      0.00      0.00     96.00
01:43:18          9      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         10      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         11      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         12      2.00      0.00      0.00      0.00      0.00     98.00
01:43:18         13      0.00      0.00      1.00      0.00      0.00     99.00
01:43:18         14      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         15      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         16      0.00      0.00      0.99      0.00      0.00     99.01
01:43:18         17      0.99      0.00      0.99      0.00      0.00     98.02
01:43:18         18      0.00      0.00      1.98      0.00      0.00     98.02
01:43:18         19      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         20      8.00      0.00      1.00      0.00      0.00     91.00
01:43:18         21      8.08      0.00      0.00      0.00      0.00     91.92
01:43:18         22      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         23      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         24      1.00      0.00      1.00      0.00      0.00     98.00
01:43:18         25      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         26      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         27      1.00      0.00      0.00      0.00      0.00     99.00
01:43:18         28      3.96      0.00      0.99      0.00      0.00     95.05
01:43:18         29      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         30      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         31      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         32      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         33      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         34      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         35      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         36      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         37      0.00      0.00      1.00      0.00      0.00     99.00
01:43:18         38      0.00      0.00      0.00      0.00      0.00    100.00
01:43:18         39      0.00      0.00      0.00      0.00      0.00    100.00

01:43:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:43:19        all      1.20      0.00      0.35      0.08      0.00     98.37
01:43:19          0      0.00      0.00      0.00      0.00      0.00    100.00
01:43:19          1     27.27      0.00      4.04      0.00      0.00     68.69
01:43:19          2      0.00      0.00      0.00      2.02      0.00     97.98
