Linux 6.6.23 (eternity1) 	05/24/25 	_x86_64_	(40 CPU)

01:57:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:57:21        all      2.13      0.00      0.58      0.70      0.00     96.59
01:57:21          0      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21          1      1.01      0.00      1.01      0.00      0.00     97.98
01:57:21          2      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21          3      4.04      0.00      1.01     11.11      0.00     83.84
01:57:21          4      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21          5      1.98      0.00      0.99      1.98      0.00     95.05
01:57:21          6      2.00      0.00      2.00      9.00      0.00     87.00
01:57:21          7      0.00      0.00      0.99      0.00      0.00     99.01
01:57:21          8      0.00      0.00      1.98      5.94      0.00     92.08
01:57:21          9      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         10      0.00      0.00      1.00      0.00      0.00     99.00
01:57:21         11     43.00      0.00      4.00      0.00      0.00     53.00
01:57:21         12      1.00      0.00      1.00      0.00      0.00     98.00
01:57:21         13      0.99      0.00      0.99      0.00      0.00     98.02
01:57:21         14      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         15      0.00      0.00      1.98      0.00      0.00     98.02
01:57:21         16      0.00      0.00      1.00      0.00      0.00     99.00
01:57:21         17      0.00      0.00      1.00      0.00      0.00     99.00
01:57:21         18      2.02      0.00      0.00      0.00      0.00     97.98
01:57:21         19      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         20      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         21      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         22      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         23      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         24      0.00      0.00      1.00      0.00      0.00     99.00
01:57:21         25      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         26      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         27      0.00      0.00      0.99      0.00      0.00     99.01
01:57:21         28      6.00      0.00      0.00      0.00      0.00     94.00
01:57:21         29      5.00      0.00      1.00      0.00      0.00     94.00
01:57:21         30      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         31     13.13      0.00      1.01      0.00      0.00     85.86
01:57:21         32      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         33      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         34      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         35      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         36      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         37      0.00      0.00      1.00      0.00      0.00     99.00
01:57:21         38      0.00      0.00      0.00      0.00      0.00    100.00
01:57:21         39      2.04      0.00      1.02      0.00      0.00     96.94

01:57:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:57:22        all      1.85      0.00      0.43      0.03      0.00     97.70
01:57:22          0      0.00      0.00      2.00      0.00      0.00     98.00
01:57:22          1      2.00      0.00      0.00      0.00      0.00     98.00
01:57:22          2      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22          3      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22          4      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22          5      0.00      0.00      1.01      0.00      0.00     98.99
01:57:22          6      1.00      0.00      0.00      0.00      0.00     99.00
01:57:22          7      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22          8      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22          9      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         10      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         11      7.00      0.00      1.00      0.00      0.00     92.00
01:57:22         12      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         13      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         14      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         15      1.00      0.00      0.00      0.00      0.00     99.00
01:57:22         16      9.90      0.00      0.99      0.00      0.00     89.11
01:57:22         17      1.00      0.00      0.00      0.00      0.00     99.00
01:57:22         18      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         19      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         20      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         21      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         22      0.00      0.00      1.00      0.00      0.00     99.00
01:57:22         23      1.00      0.00      0.00      0.00      0.00     99.00
01:57:22         24      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         25      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         26      1.00      0.00      0.00      0.00      0.00     99.00
01:57:22         27      1.01      0.00      1.01      0.00      0.00     97.98
01:57:22         28      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         29     52.48      0.00      5.94      0.00      0.00     41.58
01:57:22         30      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         31      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         32      0.00      0.00      0.00      0.99      0.00     99.01
01:57:22         33      0.99      0.00      0.99      0.00      0.00     98.02
01:57:22         34      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         35      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         36      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         37      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         38      0.00      0.00      0.00      0.00      0.00    100.00
01:57:22         39      0.00      0.00      0.00      0.00      0.00    100.00

01:57:22        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:57:23        all      1.40      0.00      0.40      0.00      0.00     98.20
01:57:23          0      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          1      0.00      0.00      1.00      0.00      0.00     99.00
01:57:23          2      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          3      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          4      0.00      0.00      1.98      0.00      0.00     98.02
01:57:23          5      1.00      0.00      0.00      0.00      0.00     99.00
01:57:23          6      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          7      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          8      0.00      0.00      0.00      0.00      0.00    100.00
01:57:23          9      5.94      0.00      1.98      0.00      0.00     92.08
01:57:23         10      0.00      0.00      0.99      0.00      0.00     99.01
01:57:23         11      0.00      0.00      0.00      0.00      0.00    100.00
