Linux 6.6.23 (eternity1) 	05/23/25 	_x86_64_	(40 CPU)

17:45:44        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:45:45        all      2.30      0.00      0.58      0.75      0.00     96.37
17:45:45          0      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45          1      2.02      0.00      3.03      7.07      0.00     87.88
17:45:45          2      0.00      0.00      1.01      1.01      0.00     97.98
17:45:45          3      0.99      0.00      0.99      1.98      0.00     96.04
17:45:45          4     29.70      0.00      1.98      0.00      0.00     68.32
17:45:45          5      1.00      0.00      1.00      0.00      0.00     98.00
17:45:45          6      0.99      0.00      0.99      0.00      0.00     98.02
17:45:45          7      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45          8      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45          9      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         10      1.00      0.00      1.00      0.00      0.00     98.00
17:45:45         11      6.06      0.00      2.02      0.00      0.00     91.92
17:45:45         12      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         13      0.98      0.00      1.96      0.00      0.00     97.06
17:45:45         14      0.00      0.00      1.00      0.00      0.00     99.00
17:45:45         15      2.00      0.00      1.00      0.00      0.00     97.00
17:45:45         16      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         17      2.97      0.00      1.98      0.00      0.00     95.05
17:45:45         18      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         19      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         20      1.00      0.00      0.00      0.00      0.00     99.00
17:45:45         21      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         22     11.11      0.00      1.01     11.11      0.00     76.77
17:45:45         23      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         24      2.04      0.00      0.00      2.04      0.00     95.92
17:45:45         25      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         26      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         27      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         28      1.00      0.00      1.00      5.00      0.00     93.00
17:45:45         29      0.00      0.00      1.98      0.00      0.00     98.02
17:45:45         30      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         31     29.70      0.00      2.97      0.00      0.00     67.33
17:45:45         32      0.00      0.00      0.99      0.00      0.00     99.01
17:45:45         33      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         34      0.99      0.00      0.00      0.00      0.00     99.01
17:45:45         35      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         36      0.00      0.00      0.99      0.00      0.00     99.01
17:45:45         37      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         38      0.00      0.00      0.00      0.00      0.00    100.00
17:45:45         39      0.99      0.00      0.00      0.00      0.00     99.01

17:45:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:45:46        all      2.30      0.00      0.37      0.00      0.00     97.33
17:45:46          0      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46          1      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46          2      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46          3      0.99      0.00      0.99      0.00      0.00     98.02
17:45:46          4      8.08      0.00      0.00      0.00      0.00     91.92
17:45:46          5      7.07      0.00      0.00      0.00      0.00     92.93
17:45:46          6      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46          7      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46          8      1.98      0.00      0.99      0.00      0.00     97.03
17:45:46          9      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         10      0.99      0.00      0.00      0.00      0.00     99.01
17:45:46         11      1.96      0.00      1.96      0.00      0.00     96.08
17:45:46         12      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         13      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46         14     14.00      0.00      1.00      0.00      0.00     85.00
17:45:46         15     34.00      0.00      6.00      0.00      0.00     60.00
17:45:46         16      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46         17      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46         18      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         19      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         20      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         21      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         22      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         23      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         24      8.91      0.00      0.99      0.00      0.00     90.10
17:45:46         25      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         26      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         27      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         28      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         29      0.00      0.00      1.00      0.00      0.00     99.00
17:45:46         30      1.00      0.00      0.00      0.00      0.00     99.00
17:45:46         31      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         32      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         33      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         34      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         35      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         36      0.00      0.00      0.00      0.00      0.00    100.00
17:45:46         37      0.99      0.00      0.99      0.00      0.00     98.02
17:45:46         38      0.98      0.00      0.98      0.00      0.00     98.04
17:45:46         39      0.00      0.00      0.00      0.00      0.00    100.00

17:45:46        CPU     %user     %nice   %system   %iowait    %steal     %idle
17:45:47        all      1.33      0.00      0.40      0.03      0.00     98.25
17:45:47          0      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47          1      0.99      0.00      1.98      0.00      0.00     97.03
17:45:47          2      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47          3      0.00      0.00      1.00      0.00      0.00     99.00
17:45:47          4      0.00      0.00      0.00      1.00      0.00     99.00
17:45:47          5      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47          6      0.00      0.00      1.00      0.00      0.00     99.00
17:45:47          7      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47          8      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47          9      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47         10      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47         11      1.00      0.00      0.00      0.00      0.00     99.00
17:45:47         12      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47         13      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47         14     41.00      0.00      7.00      0.00      0.00     52.00
17:45:47         15      0.00      0.00      0.00      0.00      0.00    100.00
17:45:47         16      0.99      0.00      0.00      0.00      0.00     99.01
