Linux 6.6.23 (eternity2) 	05/24/25 	_x86_64_	(40 CPU)

01:52:26        CPU     %user     %nice   %system   %iowait    %steal     %idle
01:52:27        all      2.18      0.00      0.78      0.75      0.00     96.30
01:52:27          0      0.98      0.00      4.90      1.96      0.00     92.16
01:52:27          1     15.15      0.00      3.03     18.18      0.00     63.64
01:52:27          2      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27          3      0.00      0.00      1.00      1.00      0.00     98.00
01:52:27          4      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27          5      0.00      0.00      0.99      0.00      0.00     99.01
01:52:27          6      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27          7      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27          8      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27          9      1.00      0.00      2.00      1.00      0.00     96.00
01:52:27         10     42.86      0.00      8.16      0.00      0.00     48.98
01:52:27         11      4.08      0.00      0.00      0.00      0.00     95.92
01:52:27         12      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         13      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         14      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         15      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         16      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         17      0.99      0.00      0.00      0.00      0.00     99.01
01:52:27         18      0.00      0.00      0.99      0.00      0.00     99.01
01:52:27         19      1.98      0.00      0.00      0.00      0.00     98.02
01:52:27         20      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         21      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         22      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         23      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         24      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         25      0.00      0.00      0.00      1.01      0.00     98.99
01:52:27         26      0.00      0.00      0.00      0.00      0.00    100.00
01:52:27         27      1.00      0.00      1.00      5.00      0.00     93.00
01:52:27         28      5.05      0.00      0.00      0.00      0.00     94.95
01:52:27         29      0.00      0.00      0.00      0.00      0.00    100.00
